n_a,n_b,successes,trials,estimate,cost_weight,cost_yuan,a_cost_yuan,b_cost_yuan,a_volume_um3,b_volume_um3,total_volume_um3,a_volume_percent,b_volume_percent,total_volume_percent,cp_one_sided_95_lower,cp_one_sided_family_lower,family_size
380,2950,45003,50000,0.90006,404260,10.583502051168415,5.6407296095204735,4.942772441647941,5.372123437638546,98.85544883295884,104.22757227059739,0.5372123437638546,9.885544883295884,10.422757227059739,0.897826589732955,0.897826589732955,1
379,2963,45006,50000,0.90012,404525,10.590439734945091,5.625885584232261,4.96455415071283,5.357986270697392,99.29108301425661,104.64906928495401,0.5357986270697391,9.929108301425662,10.4649069284954,0.8978871759423113,0.8978871759423113,1
378,2979,45008,50000,0.90016,404982,10.602403966967513,5.611041558944049,4.991362408023463,5.343849103756238,99.82724816046928,105.17109726422552,0.5343849103756239,9.982724816046929,10.517109726422552,0.8979275668849466,0.8979275668849466,1
377,2997,45000,50000,0.9,405567,10.617719231153764,5.596197533655838,5.021521697497925,5.329711936815084,100.43043394995851,105.7601458867736,0.5329711936815084,10.043043394995852,10.57601458867736,0.8977660037689393,0.8977660037689393,1
376,3017,45002,50000,0.90004,406280,10.636385527503842,5.581353508367626,5.055032019136216,5.31557476987393,101.10064038272434,106.41621515259827,0.531557476987393,10.110064038272434,10.641621515259827,0.8978063943843658,0.8978063943843658,1
375,3036,45003,50000,0.90006,406929,10.653376307772007,5.566509483079415,5.086866824692593,5.301437602932776,101.73733649385187,107.03877409678465,0.5301437602932775,10.173733649385188,10.703877409678466,0.897826589732955,0.897826589732955,1
374,3051,45007,50000,0.90014,407322,10.663665023712515,5.551665457791203,5.111999565921311,5.287300435991622,102.23999131842623,107.52729175441786,0.5287300435991622,10.223999131842623,10.752729175441786,0.8979073713999849,0.8979073713999849,1
373,3062,45000,50000,0.9,407459,10.667251675325362,5.5368214325029905,5.130430242822372,5.2731632690504675,102.60860485644744,107.88176812549791,0.5273163269050467,10.260860485644743,10.788176812549791,0.8977660037689393,0.8977660037689393,1
372,3079,45002,50000,0.90004,407980,10.680891423429697,5.521977407214779,5.1589140162149185,5.259026102109313,103.1782803242984,108.43730642640772,0.5259026102109313,10.317828032429839,10.843730642640772,0.8978063943843658,0.8978063943843658,1
371,3093,45003,50000,0.90006,408309,10.68950462328829,5.507133381926567,5.1823712413617224,5.244888935168159,103.64742482723447,108.89231376240264,0.5244888935168159,10.364742482723448,10.889231376240263,0.897826589732955,0.897826589732955,1
370,3110,45012,50000,0.90024,408830,10.703144371392625,5.492289356638356,5.21085501475427,5.230751768227005,104.21710029508542,109.44785206331242,0.5230751768227005,10.421710029508542,10.944785206331241,0.8980083490978338,0.8980083490978338,1
369,3127,45012,50000,0.90024,409351,10.71678411949696,5.477445331350144,5.239338788146817,5.216614601285851,104.78677576293637,110.00339036422223,0.521661460128585,10.478677576293638,11.000339036422224,0.8980083490978338,0.8980083490978338,1
368,3141,45004,50000,0.90008,409680,10.725397319355553,5.462601306061932,5.262796013293621,5.202477434344697,105.25592026587245,110.45839770021715,0.5202477434344698,10.525592026587244,11.045839770021715,0.8978467851088042,0.8978467851088042,1
367,3154,45000,50000,0.9,409945,10.732335003132231,5.44775728077372,5.28457772235851,5.188340267403543,105.69155444717023,110.87989471457378,0.5188340267403543,10.569155444717024,11.087989471457378,0.8977660037689393,0.8977660037689393,1
366,3173,45000,50000,0.9,410594,10.749325783400396,5.432913255485508,5.316412527914887,5.174203100462389,106.32825055829775,111.50245365876015,0.5174203100462389,10.632825055829775,11.150245365876016,0.8977660037689393,0.8977660037689393,1
365,3188,45001,50000,0.90002,410987,10.759614499340902,5.418069230197297,5.341545269143605,5.160065933521235,106.83090538287213,111.99097131639337,0.5160065933521234,10.683090538287214,11.199097131639338,0.8977861990630301,0.8977861990630301,1
364,3203,45004,50000,0.90008,411380,10.769903215281408,5.403225204909085,5.366678010372324,5.145928766580081,107.3335602074465,112.47948897402658,0.5145928766580081,10.73335602074465,11.247948897402658,0.8978467851088042,0.8978467851088042,1
363,3221,45002,50000,0.90004,411965,10.785218479467659,5.388381179620873,5.396837299846785,5.131791599638927,107.93674599693573,113.06853759657466,0.5131791599638926,10.793674599693574,11.306853759657466,0.8978063943843658,0.8978063943843658,1
362,3235,45008,50000,0.90016,412294,10.793831679326251,5.373537154332661,5.420294524993589,5.117654432697773,108.4058904998718,113.52354493256958,0.5117654432697772,10.84058904998718,11.352354493256959,0.8979275668849466,0.8979275668849466,1
361,3252,45003,50000,0.90006,412815,10.807471427430587,5.3586931290444495,5.448778298386137,5.103517265756619,108.97556596772276,114.07908323347938,0.5103517265756619,10.897556596772276,11.407908323347938,0.897826589732955,0.897826589732955,1
360,3267,45003,50000,0.90006,413208,10.817760143371093,5.343849103756238,5.473911039614856,5.0893800988154645,109.47822079229712,114.56760089111259,0.5089380098815465,10.947822079229713,11.45676008911126,0.897826589732955,0.897826589732955,1
359,3285,45015,50000,0.9003,413793,10.833075407557343,5.329005078468026,5.504070329089317,5.07524293187431,110.08140658178637,115.15664951366068,0.5075242931874311,11.008140658178636,11.515664951366068,0.8980689360443921,0.8980689360443921,1
358,3301,45006,50000,0.90012,414250,10.845039639579765,5.314161053179815,5.53087858639995,5.061105764933156,110.61757172799902,115.67867749293218,0.5061105764933157,11.061757172799902,11.56786774929322,0.8978871759423113,0.8978871759423113,1
357,3316,45000,50000,0.9,414643,10.855328355520271,5.299317027891602,5.556011327628669,5.046968597992002,111.12022655257338,116.16719515056539,0.5046968597992002,11.112022655257338,11.616719515056538,0.8977660037689393,0.8977660037689393,1
356,3332,45010,50000,0.9002,415100,10.867292587542693,5.284473002603391,5.582819584939301,5.032831431050848,111.65639169878605,116.6892231298369,0.5032831431050848,11.165639169878604,11.66892231298369,0.8979679579367683,0.8979679579367683,1
355,3346,45006,50000,0.90012,415429,10.875905787401285,5.269628977315179,5.606276810086105,5.018694264109694,112.12553620172213,117.14423046583182,0.5018694264109694,11.212553620172214,11.714423046583182,0.8978871759423113,0.8978871759423113,1
354,3362,45011,50000,0.90022,415886,10.887870019423705,5.254784952026967,5.633085067396738,5.00455709716854,112.66170134793478,117.66625844510332,0.500455709716854,11.266170134793478,11.766625844510331,0.8979881535036419,0.8979881535036419,1
353,3377,45004,50000,0.90008,416279,10.898158735364213,5.239940926738756,5.658217808625457,4.990419930227386,113.16435617250914,118.15477610273653,0.4990419930227386,11.316435617250914,11.815477610273653,0.8978467851088042,0.8978467851088042,1
352,3393,45002,50000,0.90004,416736,10.910122967386632,5.225096901450543,5.685026065936089,4.976282763286232,113.70052131872181,118.67680408200805,0.4976282763286232,11.37005213187218,11.867680408200805,0.8978063943843658,0.8978063943843658,1
351,3411,45004,50000,0.90008,417321,10.925438231572883,5.210252876162332,5.715185355410552,4.962145596345078,114.30370710821104,119.26585270455612,0.4962145596345078,11.430370710821103,11.926585270455613,0.8978467851088042,0.8978467851088042,1
350,3429,45004,50000,0.90008,417906,10.940753495759134,5.19540885087412,5.745344644885013,4.948008429403924,114.90689289770029,119.85490132710422,0.4948008429403924,11.49068928977003,11.98549013271042,0.8978467851088042,0.8978467851088042,1
349,3444,45001,50000,0.90002,418299,10.95104221169964,5.1805648255859085,5.770477386113732,4.93387126246277,115.40954772227465,120.34341898473743,0.49338712624627695,11.540954772227465,12.034341898473741,0.8977861990630301,0.8977861990630301,1
348,3457,45005,50000,0.9001,418564,10.957979895476317,5.165720800297697,5.792259095178621,4.919734095521616,115.84518190357244,120.76491599909406,0.49197340955216157,11.584518190357246,12.076491599909406,0.8978669805119213,0.8978669805119213,1
347,3474,45004,50000,0.90008,419085,10.971619643580652,5.150876775009484,5.820742868571168,4.9055969285804615,116.4148573714234,121.32045430000386,0.4905596928580462,11.64148573714234,12.132045430000385,0.8978467851088042,0.8978467851088042,1
346,3491,45009,50000,0.90018,419606,10.98525939168499,5.136032749721273,5.849226641963716,4.891459761639307,116.98453283927434,121.87599260091365,0.48914597616393074,11.698453283927435,12.187599260091366,0.8979477623972059,0.8979477623972059,1
345,3509,45008,50000,0.90016,420191,11.000574655871239,5.121188724433061,5.879385931438178,4.877322594698153,117.58771862876358,122.46504122346174,0.48773225946981535,11.758771862876358,12.246504122346174,0.8979275668849466,0.8979275668849466,1
344,3524,45004,50000,0.90008,420584,11.010863371811746,5.10634469914485,5.904518672666896,4.863185427756999,118.09037345333795,122.95355888109495,0.4863185427756999,11.809037345333794,12.295355888109494,0.8978467851088042,0.8978467851088042,1
343,3540,45005,50000,0.9001,421041,11.022827603834166,5.091500673856638,5.931326929977529,4.849048260815845,118.6265385995506,123.47558686036645,0.48490482608158453,11.86265385995506,12.347558686036646,0.8978669805119213,0.8978669805119213,1
342,3557,45003,50000,0.90006,421562,11.036467351938503,5.076656648568426,5.959810703370077,4.834911093874691,119.19621406740156,124.03112516127625,0.48349110938746914,11.919621406740156,12.403112516127624,0.897826589732955,0.897826589732955,1
341,3577,45003,50000,0.90006,422275,11.055133648288582,5.061812623280214,5.993321025008368,4.820773926933537,119.86642050016738,124.68719442710092,0.4820773926933537,11.986642050016739,12.468719442710091,0.897826589732955,0.897826589732955,1
340,3596,45007,50000,0.90014,422924,11.072124428556746,5.046968597992002,6.025155830564744,4.806636759992383,120.50311661129491,125.3097533712873,0.4806636759992383,12.050311661129491,12.53097533712873,0.8979073713999849,0.8979073713999849,1
339,3614,45005,50000,0.9001,423509,11.087439692742997,5.032124572703791,6.055315120039206,4.792499593051229,121.10630240078414,125.89880199383538,0.4792499593051229,12.110630240078414,12.589880199383536,0.8978669805119213,0.8978669805119213,1
338,3632,45011,50000,0.90022,424094,11.102754956929248,5.017280547415579,6.085474409513668,4.778362426110075,121.70948819027339,126.48785061638347,0.4778362426110075,12.17094881902734,12.648785061638348,0.8979881535036419,0.8979881535036419,1
337,3648,45004,50000,0.90008,424551,11.114719188951668,5.0024365221273674,6.112282666824301,4.764225259168921,122.24565333648604,127.00987859565497,0.4764225259168921,12.224565333648604,12.700987859565497,0.8978467851088042,0.8978467851088042,1
336,3664,45002,50000,0.90004,425008,11.12668342097409,4.987592496839155,6.139090924134934,4.750088092227767,122.78181848269871,127.53190657492648,0.47500880922277666,12.27818184826987,12.753190657492649,0.8978063943843658,0.8978063943843658,1
335,3680,45008,50000,0.90016,425465,11.13864765299651,4.972748471550943,6.165899181445567,4.7359509252866125,123.31798362891136,128.05393455419798,0.4735950925286613,12.331798362891137,12.805393455419798,0.8979275668849466,0.8979275668849466,1
334,3697,45008,50000,0.90016,425986,11.152287401100846,4.957904446262732,6.194382954838114,4.7218137583454585,123.8876590967623,128.60947285510775,0.47218137583454584,12.38876590967623,12.860947285510775,0.8979275668849466,0.8979275668849466,1
333,3717,45003,50000,0.90006,426699,11.170953697450926,4.94306042097452,6.227893276476405,4.707676591404304,124.55786552952813,129.26554212093242,0.47076765914043045,12.455786552952814,12.926554212093242,0.897826589732955,0.897826589732955,1
332,3733,45002,50000,0.90004,427156,11.182917929473346,4.9282163956863085,6.254701533787038,4.69353942446315,125.0940306757408,129.78757010020394,0.46935394244631506,12.50940306757408,12.978757010020393,0.8978063943843658,0.8978063943843658,1
331,3753,45010,50000,0.9002,427869,11.201584225823426,4.913372370398096,6.288211855425329,4.679402257521996,125.76423710850662,130.4436393660286,0.4679402257521996,12.576423710850662,13.04436393660286,0.8979679579367683,0.8979679579367683,1
330,3769,45006,50000,0.90012,428326,11.213548457845848,4.898528345109884,6.315020112735962,4.665265090580842,126.30040225471927,130.96566734530012,0.46652650905808424,12.630040225471927,13.096566734530011,0.8978871759423113,0.8978871759423113,1
329,3784,45011,50000,0.90022,428719,11.223837173786354,4.883684319821673,6.340152853964681,4.651127923639688,126.80305707929364,131.45418500293331,0.4651127923639688,12.680305707929364,13.145418500293331,0.8979881535036419,0.8979881535036419,1
328,3799,45002,50000,0.90004,429112,11.23412588972686,4.868840294533461,6.3652855951933995,4.636990756698534,127.305711903868,131.94270266056654,0.4636990756698534,12.730571190386799,13.194270266056654,0.8978063943843658,0.8978063943843658,1
327,3817,45004,50000,0.90008,429697,11.24944115391311,4.85399626924525,6.395444884667861,4.62285358975738,127.90889769335725,132.53175128311463,0.462285358975738,12.790889769335724,13.253175128311463,0.8978467851088042,0.8978467851088042,1
326,3832,45003,50000,0.90006,430090,11.259729869853617,4.839152243957037,6.42057762589658,4.608716422816226,128.41155251793163,133.02026894074785,0.4608716422816226,12.841155251793163,13.302026894074785,0.897826589732955,0.897826589732955,1
325,3852,45011,50000,0.90022,430803,11.278396166203697,4.8243082186688255,6.4540879475348705,4.594579255875072,129.08175895069743,133.6763382065725,0.4594579255875072,12.908175895069744,13.367633820657248,0.8979881535036419,0.8979881535036419,1
324,3867,45004,50000,0.90008,431196,11.288684882144203,4.809464193380614,6.479220688763589,4.580442088933918,129.5844137752718,134.16485586420572,0.45804420889339176,12.95844137752718,13.41648558642057,0.8978467851088042,0.8978467851088042,1
323,3883,45002,50000,0.90004,431653,11.300649114166625,4.794620168092402,6.506028946074222,4.566304921992764,130.12057892148445,134.6868838434772,0.45663049219927637,13.012057892148444,13.46868838434772,0.8978063943843658,0.8978063943843658,1
322,3899,45000,50000,0.9,432110,11.312613346189046,4.779776142804191,6.5328372033848545,4.5521677550516095,130.65674406769713,135.20891182274875,0.455216775505161,13.065674406769713,13.520891182274875,0.8977660037689393,0.8977660037689393,1
321,3918,45003,50000,0.90006,432759,11.32960412645721,4.764932117515979,6.564672008941232,4.5380305881104555,131.29344017882465,135.8314707669351,0.45380305881104555,13.129344017882465,13.583147076693509,0.897826589732955,0.897826589732955,1
320,3934,45008,50000,0.90016,433216,11.34156835847963,4.750088092227767,6.591480266251864,4.523893421169301,131.8296053250373,136.3534987462066,0.45238934211693016,13.18296053250373,13.63534987462066,0.8979275668849466,0.8979275668849466,1
319,3951,45000,50000,0.9,433737,11.355208106583968,4.735244066939555,6.619964039644412,4.509756254228147,132.39928079288825,136.90903704711639,0.4509756254228147,13.239928079288823,13.690903704711639,0.8977660037689393,0.8977660037689393,1
318,3970,45003,50000,0.90006,434386,11.372198886852132,4.720400041651343,6.651798845200788,4.495619087286993,133.0359769040158,137.5315959913028,0.44956190872869933,13.303597690401581,13.75315959913028,0.897826589732955,0.897826589732955,1
317,3988,45013,50000,0.90026,434971,11.387514151038381,4.705556016363132,6.68195813467525,4.481481920345839,133.63916269350503,138.12064461385086,0.44814819203458395,13.363916269350502,13.812064461385086,0.8980285447193513,0.8980285447193513,1
316,4008,45000,50000,0.9,435684,11.406180447388461,4.69071199107492,6.715468456313541,4.467344753404685,134.30936912627087,138.77671387967555,0.4467344753404685,13.430936912627086,13.877671387967556,0.8977660037689393,0.8977660037689393,1
315,4027,45002,50000,0.90004,436333,11.423171227656626,4.675867965786708,6.747303261869918,4.453207586463531,134.9460652373984,139.3992728238619,0.4453207586463531,13.494606523739838,13.93992728238619,0.8978063943843658,0.8978063943843658,1
314,4046,45004,50000,0.90008,436982,11.44016200792479,4.661023940498496,6.779138067426294,4.439070419522377,135.5827613485259,140.0218317680483,0.4439070419522377,13.55827613485259,14.002183176804829,0.8978467851088042,0.8978467851088042,1
313,4063,45008,50000,0.90016,437503,11.453801756029126,4.6461799152102845,6.807621840818842,4.424933252581223,136.15243681637688,140.5773700689581,0.4424933252581223,13.615243681637688,14.057737006895808,0.8979275668849466,0.8979275668849466,1
312,4079,45004,50000,0.90008,437960,11.465765988051547,4.631335889922073,6.8344300981294746,4.410796085640069,136.68860196258953,141.0993980482296,0.4410796085640069,13.668860196258953,14.10993980482296,0.8978467851088042,0.8978467851088042,1
311,4096,45006,50000,0.90012,438481,11.479405736155883,4.616491864633861,6.862913871522022,4.396658918698915,137.25827743044047,141.65493634913938,0.43966589186989147,13.725827743044047,14.165493634913936,0.8978871759423113,0.8978871759423113,1
310,4114,45000,50000,0.9,439066,11.494721000342134,4.601647839345649,6.893073160996485,4.382521751757761,137.8614632199297,142.24398497168747,0.4382521751757761,13.78614632199297,14.224398497168746,0.8977660037689393,0.8977660037689393,1
309,4135,45003,50000,0.90006,439843,11.515062812774127,4.586803814057437,6.92825899871669,4.3683845848166065,138.56517997433383,142.93356455915043,0.43683845848166064,13.856517997433382,14.293356455915042,0.897826589732955,0.897826589732955,1
308,4152,45002,50000,0.90004,440364,11.528702560878463,4.571959788769226,6.956742772109237,4.354247417875452,139.13485544218477,143.48910286006023,0.43542474178754526,13.913485544218478,14.348910286006022,0.8978063943843658,0.8978063943843658,1
307,4168,45003,50000,0.90006,440821,11.540666792900884,4.557115763481014,6.98355102941987,4.340110250934298,139.67102058839743,144.0111308393317,0.43401102509342987,13.967102058839743,14.40111308393317,0.897826589732955,0.897826589732955,1
306,4187,45005,50000,0.9001,441470,11.557657573169049,4.542271738192802,7.015385834976247,4.325973083993144,140.30771669952497,144.63368978351812,0.43259730839931443,14.030771669952497,14.463368978351813,0.8978669805119213,0.8978669805119213,1
305,4205,45007,50000,0.90014,442055,11.5729728373553,4.527427712904591,7.045545124450709,4.31183591705199,140.9109024890142,145.22273840606618,0.43118359170519904,14.09109024890142,14.522273840606617,0.8979073713999849,0.8979073713999849,1
304,4222,45006,50000,0.90012,442576,11.586612585459635,4.512583687616378,7.074028897843257,4.297698750110836,141.48057795686515,145.778276706976,0.4297698750110836,14.148057795686514,14.5778276706976,0.8978871759423113,0.8978871759423113,1
303,4240,45008,50000,0.90016,443161,11.601927849645886,4.497739662328167,7.104188187317718,4.283561583169682,142.0837637463544,146.36732532952408,0.4283561583169682,14.208376374635442,14.636732532952408,0.8979275668849466,0.8979275668849466,1
302,4256,45014,50000,0.90028,443618,11.613892081668306,4.482895637039955,7.130996444628352,4.269424416228528,142.61992889256706,146.8893533087956,0.42694244162285283,14.261992889256707,14.68893533087956,0.8980487403682019,0.8980487403682019,1
301,4273,45006,50000,0.90012,444139,11.627531829772643,4.4680516117517435,7.1594802180208985,4.255287249287374,143.189604360418,147.44489160970537,0.4255287249287374,14.3189604360418,14.744489160970538,0.8978871759423113,0.8978871759423113,1
300,4288,45005,50000,0.9001,444532,11.637820545713149,4.453207586463532,7.184612959249617,4.24115008234622,143.69225918499237,147.9334092673386,0.424115008234622,14.369225918499236,14.79334092673386,0.8978669805119213,0.8978669805119213,1
299,4305,45005,50000,0.9001,445053,11.651460293817484,4.438363561175319,7.213096732642165,4.227012915405066,144.2619346528433,148.48894756824836,0.42270129154050656,14.42619346528433,14.848894756824837,0.8978669805119213,0.8978669805119213,1
298,4323,45006,50000,0.90012,445638,11.666775558003735,4.423519535887108,7.2432560221166264,4.2128757484639126,144.86512044233257,149.07799619079648,0.42128757484639123,14.486512044233256,14.907799619079647,0.8978871759423113,0.8978871759423113,1
297,4341,45007,50000,0.90014,446223,11.682090822189984,4.408675510598896,7.273415311591089,4.1987385815227585,145.4683062318218,149.66704481334455,0.41987385815227585,14.546830623182181,14.966704481334455,0.8979073713999849,0.8979073713999849,1
296,4358,45004,50000,0.90008,446744,11.695730570294321,4.393831485310685,7.301899084983636,4.184601414581604,146.03798169967274,150.22258311425435,0.4184601414581604,14.603798169967275,15.022258311425434,0.8978467851088042,0.8978467851088042,1
295,4377,45006,50000,0.90012,447393,11.712721350562486,4.378987460022473,7.333733890540013,4.17046424764045,146.6746778108003,150.84514205844073,0.417046424764045,14.66746778108003,15.084514205844073,0.8978871759423113,0.8978871759423113,1
294,4393,45005,50000,0.9001,447850,11.724685582584906,4.3641434347342605,7.360542147850645,4.156327080699296,147.21084295701294,151.36717003771224,0.4156327080699296,14.721084295701294,15.136717003771224,0.8978669805119213,0.8978669805119213,1
293,4413,45010,50000,0.9002,448563,11.743351878934986,4.349299409446049,7.394052469488937,4.142189913758142,147.88104938977875,152.02323930353688,0.4142189913758142,14.788104938977874,15.202323930353689,0.8979679579367683,0.8979679579367683,1
292,4432,45010,50000,0.9002,449212,11.76034265920315,4.334455384157837,7.425887275045313,4.128052746816988,148.5177455009063,152.6457982477233,0.4128052746816988,14.85177455009063,15.264579824772328,0.8979679579367683,0.8979679579367683,1
291,4448,45005,50000,0.9001,449669,11.772306891225572,4.319611358869626,7.452695532355946,4.113915579875834,149.05391064711895,153.16782622699478,0.41139155798758337,14.905391064711896,15.316782622699478,0.8978669805119213,0.8978669805119213,1
290,4465,45001,50000,0.90002,450190,11.785946639329907,4.304767333581414,7.481179305748493,4.09977841293468,149.6235861149699,153.72336452790458,0.409977841293468,14.96235861149699,15.372336452790458,0.8977861990630301,0.8977861990630301,1
289,4482,45000,50000,0.9,450711,11.799586387434243,4.2899233082932025,7.509663079141041,4.085641245993526,150.19326158282084,154.27890282881435,0.40856412459935254,15.019326158282084,15.427890282881435,0.8977660037689393,0.8977660037689393,1
288,4499,45008,50000,0.90016,451232,11.813226135538578,4.27507928300499,7.538146852533589,4.071504079052372,150.7629370506718,154.83444112972418,0.40715040790523715,15.076293705067181,15.483444112972418,0.8979275668849466,0.8979275668849466,1
287,4516,45007,50000,0.90014,451753,11.826865883642915,4.260235257716778,7.566630625926136,4.057366912111218,151.33261251852275,155.38997943063396,0.40573669121112177,15.133261251852275,15.538997943063396,0.8979073713999849,0.8979073713999849,1
286,4534,45003,50000,0.90006,452338,11.842181147829164,4.245391232428567,7.596789915400598,4.043229745170064,151.93579830801198,155.97902805318205,0.40432297451700633,15.193579830801198,15.597902805318204,0.897826589732955,0.897826589732955,1
285,4553,45013,50000,0.90026,452987,11.859171928097329,4.230547207140355,7.628624720956974,4.0290925782289095,152.57249441913953,156.60158699736843,0.40290925782289094,15.257249441913952,15.660158699736844,0.8980285447193513,0.8980285447193513,1
284,4572,45005,50000,0.9001,453636,11.876162708365495,4.2157031818521435,7.6604595265133515,4.0149554112877555,153.20919053026705,157.2241459415548,0.4014955411287755,15.320919053026705,15.722414594155481,0.8978669805119213,0.8978669805119213,1
283,4592,45011,50000,0.90022,454349,11.894829004715573,4.200859156563931,7.693969848151642,4.000818244346601,153.87939696303286,157.88021520737945,0.4000818244346601,15.387939696303286,15.788021520737944,0.8979881535036419,0.8979881535036419,1
282,4612,45000,50000,0.9,455062,11.913495301065653,4.1860151312757194,7.727480169789933,3.986681077405447,154.5496033957987,158.53628447320415,0.39866810774054473,15.45496033957987,15.853628447320414,0.8977660037689393,0.8977660037689393,1
281,4636,45011,50000,0.90022,456031,11.93886366174339,4.171171105987508,7.7676925557558825,3.972543910464293,155.3538511151177,159.32639502558197,0.3972543910464293,15.535385111511768,15.932639502558198,0.8979881535036419,0.8979881535036419,1
280,4651,45003,50000,0.90006,456424,11.949152377683896,4.156327080699296,7.792825296984601,3.9584067435231387,155.85650593969206,159.8149126832152,0.3958406743523139,15.585650593969206,15.981491268321518,0.897826589732955,0.897826589732955,1
279,4671,45011,50000,0.90022,457137,11.967818674033976,4.141483055411085,7.826335618622892,3.9442695765819846,156.52671237245787,160.47098194903984,0.39442695765819846,15.652671237245785,16.047098194903985,0.8979881535036419,0.8979881535036419,1
278,4691,45001,50000,0.90002,457850,11.986484970384057,4.126639030122872,7.8598459402611836,3.9301324096408305,157.1969188052237,161.12705121486454,0.3930132409640831,15.71969188052237,16.112705121486453,0.8977861990630301,0.8977861990630301,1
277,4711,45000,50000,0.9,458563,12.005151266734135,4.1117950048346605,7.893356261899474,3.915995242699677,157.8671252379895,161.78312048068918,0.3915995242699677,15.78671252379895,16.178312048068918,0.8977660037689393,0.8977660037689393,1
276,4730,45002,50000,0.90004,459212,12.0221420470023,4.096950979546449,7.9251910674558514,3.901858075758523,158.50382134911706,162.4056794248756,0.39018580757585225,15.850382134911706,16.24056794248756,0.8978063943843658,0.8978063943843658,1
275,4749,45005,50000,0.9001,459861,12.039132827270464,4.082106954258237,7.957025873012228,3.8877209088173688,159.14051746024458,163.02823836906194,0.38877209088173686,15.914051746024457,16.302823836906196,0.8978669805119213,0.8978669805119213,1
274,4771,45012,50000,0.90024,460702,12.061150155784373,4.067262928970026,7.993887226814348,3.8735837418762147,159.877744536287,163.75132827816321,0.3873583741876214,15.987774453628699,16.375132827816323,0.8980083490978338,0.8980083490978338,1
273,4789,45003,50000,0.90006,461287,12.076465419970624,4.052418903681813,8.02404651628881,3.8594465749350606,160.48093032577623,164.34037690071128,0.38594465749350604,16.048093032577622,16.434037690071126,0.897826589732955,0.897826589732955,1
272,4808,45010,50000,0.9002,461936,12.093456200238789,4.037574878393602,8.055881321845186,3.8453094079939065,161.11762643690375,164.96293584489766,0.38453094079939065,16.111762643690376,16.496293584489766,0.8979679579367683,0.8979679579367683,1
271,4826,45001,50000,0.90002,462521,12.108771464425038,4.02273085310539,8.086040611319648,3.8311722410527524,161.720812226393,165.55198446744575,0.3831172241052752,16.1720812226393,16.555198446744576,0.8977861990630301,0.8977861990630301,1
270,4848,45003,50000,0.90006,463362,12.130788792938947,4.007886827817178,8.122901965121768,3.8170350741115984,162.4580393024354,166.275074376547,0.3817035074111598,16.24580393024354,16.6275074376547,0.897826589732955,0.897826589732955,1
269,4869,45007,50000,0.90014,464139,12.151130605370941,3.9930428025289664,8.158087802841974,3.8028979071704443,163.16175605683952,166.96465396400995,0.3802897907170444,16.316175605683952,16.696465396400995,0.8979073713999849,0.8979073713999849,1
268,4886,45003,50000,0.90006,464660,12.164770353475276,3.9781987772407548,8.186571576234522,3.78876074022929,163.73143152469046,167.52019226491976,0.378876074022929,16.373143152469048,16.752019226491974,0.897826589732955,0.897826589732955,1
267,4903,45005,50000,0.9001,465181,12.178410101579612,3.963354751952543,8.21505534962707,3.774623573288136,164.3011069925414,168.07573056582953,0.3774623573288136,16.43011069925414,16.807573056582953,0.8978669805119213,0.8978669805119213,1
266,4920,45007,50000,0.90014,465702,12.192049849683947,3.948510726664331,8.243539123019616,3.760486406346982,164.87078246039238,168.63126886673936,0.3760486406346982,16.487078246039236,16.86312688667394,0.8979073713999849,0.8979073713999849,1
265,4937,45010,50000,0.9002,466223,12.205689597788284,3.9336667013761195,8.272022896412164,3.746349239405828,165.44045792824332,169.18680716764914,0.3746349239405828,16.54404579282433,16.918680716764914,0.8979679579367683,0.8979679579367683,1
264,4955,45011,50000,0.90022,466808,12.221004861974533,3.918822676087908,8.302182185886625,3.732212072464674,166.04364371773255,169.77585579019723,0.37322120724646735,16.604364371773254,16.977585579019724,0.8979881535036419,0.8979881535036419,1
263,4970,45002,50000,0.90004,467201,12.231293577915041,3.903978650799696,8.327314927115344,3.71807490552352,166.54629854230691,170.26437344783042,0.37180749055235196,16.65462985423069,17.026437344783044,0.8978063943843658,0.8978063943843658,1
262,4994,45004,50000,0.90008,468170,12.256661938592778,3.8891346255114843,8.367527313081293,3.7039377385823657,167.3505462616259,171.05448400020828,0.3703937738582366,16.73505462616259,17.10544840002083,0.8978467851088042,0.8978467851088042,1
261,5015,45010,50000,0.9002,468947,12.277003751024772,3.874290600223272,8.4027131508015,3.6898005716412117,168.05426301603003,171.74406358767123,0.36898005716412113,16.805426301603003,17.174406358767122,0.8979679579367683,0.8979679579367683,1
260,5033,45012,50000,0.90024,469532,12.292319015211023,3.8594465749350606,8.432872440275961,3.6756634047000576,168.65744880551927,172.33311221021933,0.36756634047000575,16.865744880551926,17.233311221021932,0.8980083490978338,0.8980083490978338,1
259,5050,45007,50000,0.90014,470053,12.305958763315358,3.844602549646849,8.461356213668509,3.6615262377589035,169.2271242733702,172.8886505111291,0.3661526237758903,16.92271242733702,17.28886505111291,0.8979073713999849,0.8979073713999849,1
258,5070,45007,50000,0.90014,470766,12.324625059665438,3.829758524358637,8.4948665353068,3.6473890708177494,169.89733070613605,173.5447197769538,0.3647389070817749,16.989733070613607,17.35447197769538,0.8979073713999849,0.8979073713999849,1
